,Unnamed: 0,PWSID,System Name,"County, Municipality",Client/System(agra),hyperlink,address,lat,lon,pwsid2
165,165,NJ1910340,LOWES RETAIL STORE #1976,"Sussex, Hampton Twp",Lowes#1976 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8784&active1=A,39 HAMPTON HOUSE ROAD Hampton Twp NJ 07860,41.0764082,-74.7402906,NJ1910340
166,166,NJ1414006,LOZIERS TRAILER PARK,"Morris, Jefferson Twp",Loziers Trailer Park (Richard Kimble),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=323&active1=A,RIDGE RD Jefferson Twp NJ 07438,41.0398177,-74.5275438,NJ1414006
167,167,NJ1022382,MAGNOLIA MONTESSORI,"Hunterdon, Readington Twp",Magnolia Montessori,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8933&active1=A,2 LAKE DRIVE Whitehouse Station NJ 08889,40.6244504,-74.77048580000002,NJ1022382
168,168,NJ1910316,NEWTON KIA,"Sussex, Hampton Twp.",Major Kia,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7726&active1=A,20 RT 206 Hampton Twp NJ 07860,41.0698766,-74.74198559999999,NJ1910316
169,169,NJ1902361,MANOR PLAZA CONDO ASSOCIATION COMPLEX,"Sussex, Andover Boro",Manor Plaza Condominium Association,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8935&active1=A,61/63/65 NEWTON SPARTA RD Andover Twp NJ 07860,41.0430396,-74.7328381,NJ1902361
170,170,NJ1421352,1 MARS COURT,"Morris, Montville Twp",Mars Court 1 (McGowan) Call Tom Paranzine to schedule - 908-363-5697,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9527&active1=A,1 MARS CT Montville Twp NJ 07045,40.946483,-74.38742859999999,NJ1421352
171,171,NJ1421353,3 MARS COURT,"Morris, Montville Twp",Mars Court 3 (McGowan) Call Tom Paranzine to schedule - 908-363-5697,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9528&active1=A,3 MARS CT Montville NJ 07045,40.9459195,-74.3866956,NJ1421353
172,172,NJ1106398 ,,"Mercer, Hopewell Twp",MBHK Properties Offices (Pennington Point West) (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8823&active1=A,,,,Duplicate row
173,173,NJ1910344,MCGUIRE CHEVROLET,"Sussex, Hampton Twp",McGuire Chevrolet (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9302&active1=A,63 HAMPTON HOUSE RD Hampton Twp NJ 07860,41.0841635,-74.7356272,NJ1910344
174,174,NJ0307302,MEADOWVIEW JUNIOR ACADEMY,"Burlington, Chesterfield Twp",Meadowview Junior Academy (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=1522&active1=A,241 BORDENTOWN CHESTERFIELD RD Chesterfield NJ 08620,40.1258707,-74.65244009999999,NJ0307302
175,175,NJ1436338 ,FREHAM INVESTMENT CORPORATION,"Morris, Roxbury",Meier Freham Investment #2 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6486&active1=A,2 GOLD MINE RD Roxbury Twp NJ 07836,40.8815829,-74.6960738,NJ1436338
176,176,NJ1436332 ,MEIER INDUSTRIAL PARK INC,"Morris, Roxbury",Meier Industrial Park #3 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6480&active1=A,4 GOLD MINE RD Roxbury Twp NJ 07836,40.881335,-74.69794879999999,NJ1436332
177,177,NJ1436371,MEIER STONE COMPANY INC,"Morris, Roxbury",Meier Stone Company #1 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6635&active1=A,2 GOLD MINE RD Roxbury Twp NJ 07852,40.8815829,-74.6960738,NJ1436371
178,178,NJ1406326,1 MILL RIDGE LANE,"Morris, Chester Boro",Mill Ridge 1 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8986&active1=A,6 MILL RDG LN Chester NJ 07930,40.7839798,-74.703848,NJ1406326
179,179,NJ1406327,6 MILL RIDGE LANE,"Morris, Chester Boro",Mill Ridge 6 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8987&active1=A,6 MILL RIDGE LANE Chester NJ 07930,40.7839798,-74.703848,NJ1406327
180,180,NJ1332351,MILLSTONE CENTER,"Monmouth, Millstone Twp",Millstone Center (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4911&active1=A,408 RT 33 Millstone Twp NJ 07726,40.2582259,-74.394177,NJ1332351
181,181,NJ1212001,MILLTOWN W DEPT,"Middlesex, Milltown",Milltown (MARLBORO) - Add info,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=299&active1=A,ELKINS LANE PUMPING STATION North Brunswick NJ 08902,40.4628049,-74.4456103,NJ1212001
182,182,NJ1022370,MINALEX CORP,"Hunterdon, Readington Twp",Minalex Corporation / LFR,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3939&active1=A,25 CODDINGTON RD Whitehouse Station NJ 08889,40.6076713,-74.7422109,NJ1022370
183,183,NJ1420001,MINE HILL TWP WATER DEPT,"Morris, Mine Hill",Mine Hill (Mike Hyrnio 973-876-6022),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=532&active1=A,10 BAKER ST Mine Hill Twp NJ 07801,40.8788964,-74.5993237,NJ1420001
184,184,NJ1914323,MONTAGUE TOWN HALL,"Sussex, Montague Twp",Montague Town Hall,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7117&active1=A,277 CLOVE RD Montague NJ 07827,41.3119144,-74.7644518,NJ1914323
185,185,NJ1914002,MONTAGUE WATER CO.,"Sussex, Montague",Montague Water Co.,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=705&active1=A,CLOVE RD AKA RT 653 Montague Twp NJ 07827,41.3158872,-74.7373428,NJ1914002
186,186,NJ0713001,MONTCLAIR WATER BUREAU,"Essex, Montclair Town",Montclair Water Bureau (call Steve Koyce ahead (201) 704-1093),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=125&active1=A,54 WATCHUNG AVE Montclair NJ 07043,40.8329896,-74.210832,NJ0713001
187,187,NJ1920313,MOUNTAIN SHADOWS LAKE I,"Sussex, Stillwater Twp",Mountain Shadow Lake *SEASONAL Pool and TC*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7592&active1=A,946 OWASSA RD Stillwater Twp NJ 07860,41.100989,-74.884546,NJ1920313
188,188,NJ1025326,MOUNTAIN VIEW 78,"Hunterdon, Union Twp.",Mountain View 78 (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4171&active1=A,171 RT 173 Asbury NJ 08802,40.6458447,-75.0021038,NJ1025326
189,189,NJ1432326,MR CRABBYS,"Morris, Randolph",Mr. Crabby's,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6060&active1=A,399 RT 10 EAST Randolph Twp NJ 07869,40.8637602,-74.5588235,NJ1432326
190,190,NJ1426002,MOUNT ARLINGTON DPW KADEL SYS,"Morris, Mt Arlington Boro",Mt. Arlington - DPW Kadel System,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=543&active1=A,419 HOWARD BLVD Mount Arlington NJ 07879,40.9309347,-74.6316713,NJ1426002
191,191,NJ1426005,MOUNT ARLINGTON BORO DPW MAIN,"Morris, Mt Arlington Boro",Mt. Arlington - DPW Main,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=546&active1=A,419 HOWARD BLVD Mount Arlington NJ 07879,40.9309347,-74.6316713,NJ1426005
192,192,NJ1427395,MOUNT OLIVE SHOPPING PARKADE,"Morris, Mount Olive",Mt. Olive Shopping Parkade *NEW 1/1/22*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4548&active1=A,305 W PLANE ST Hackettstown NJ 07840,40.8497099,-74.82930619999999,NJ1427395
193,193,NJ1413318,NEW VILLAGE DELI,"Morris, Harding Twp",New Village Deli (Contact Isabel to schedule),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4599&active1=A,19 VILLAGE RD New Vernon NJ 07976,40.7442158,-74.4941178,NJ1413318
194,194,NJ1907304,NICKY T'S,"Sussex, Fredon Twp.",Nicky T's - (now Carlos Pizza),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7498&active1=A,397 RT 94 Fredon Twp NJ 07860,41.04282440000001,-74.7996015,NJ1907304
195,195,NJ0220311,NJ AUDUBON SOCIETY,"Bergen, Franklin Lakes Boro",NJ Audubon Society,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9207&active1=A,790 EWING AVE Franklin Lakes NJ 07417,40.99303949999999,-74.19974979999999,NJ0220311
196,196,NJ1021435,NEW JERSEY MOTOR VEHICLE COMMISSION,"Hunterdon, Raritan Twp",NJ Motor Vehicle - Flemington (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9100&active1=A,181 RT 202 & 31 Flemington NJ 08822,40.4801935,-74.86471920000001,NJ1021435
197,197,NJ0333329,SOUTHAMPTON VEHICLE INSPECTION STATION,"Burlington, Southampton",NJ Motor Vehicle - Southampton (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9078&active1=A,1875 RT 38 Vincentown NJ 08088,39.9748709,-74.7475142,NJ0333329
198,198,NJ0436499,NEW JERSEY MOTOR VEHICLE INSPECTION STAT,"Camden, Winslow Twp",NJ Motor Vehicle - Winslow (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9016&active1=A,550 SPRING GDN RD Ancora NJ 08087,39.6904633,-74.846007,NJ0436499
199,199,NJ0715002,NORTH CALDWELL - HILLTOP,"Essex, North Caldwell",North Caldwell - Hilltop,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9001&active1=A,141 GOULD AVE North Caldwell Boro NJ 07006,40.8612275,-74.261628,NJ0715002
200,200,NJ0715001,NORTH CALDWELL WATER DEP,"Essex, North Caldwell",North Caldwell - Main,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=128&active1=A,159 GOULD AVE North Caldwell NJ 07006,40.8620458,-74.262588,NJ0715001
201,201,NJ1904004,NORTH SHORE WATER ASSOCIATION,"Sussex, Byram Twp",North Shore,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=650&active1=A,20 ALLAMUCHY TRL Byram Twp NJ 07821,40.952725,-74.7502344,NJ1904004
202,202,NJ1910328,NORTHWEST CHRISTIAN SCHO,"Sussex, Hampton Twp",Northwest Christian School (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7797&active1=A,92 RT 519 Hampton Twp NJ 07860,41.1087588,-74.8011315,NJ1910328
203,203,NJ1414008,OAK RIDGE MOBILE HOME PARK,"Morris, Jefferson Twp",Oak Ridge Mobile Home Park (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=325&active1=A,80 A MILTON RD Oak Ridge NJ 07438,41.0278053,-74.521667,NJ1414008
204,204,NJ1615334,OAKRIDGE PRESBYTERIAN CHURCH/MY SCH DAY,"Passaic, West Milford Twp",Oak Ridge Presbyterian Church,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5749&active1=A,321 OAK RIDGE RD West Milford NJ 07438,41.0477972,-74.48383869999999,NJ1615334
205,205,NJ1106375 ,OFFICES AT PENNINGTON POINT,"Mercer, Hopewell Twp",Offices At Pennington Point (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4702&active1=A,23 RT 31 Pennington NJ 08534,40.3372947,-74.7965622,NJ1106375
206,206,NJ1916001,OGDENSBURG W DEPT,"Sussex, Ogdensburg Boro",Ogdensburg (client drops off @ Agra),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=708&active1=A,249 MUNSONHURST ROAD Franklin NJ 07416,41.0870928,-74.58667129999999,NJ1916001
207,207,NJ0320347,,"Burlington, Medford Twp",Olde Town SQ Condo Assoc (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=1684&active1=A,,,,
208,208,NJ1415305,OUR LADY OF THE MAGNIFIC,"Morris, Kinnelon Boro",OLM (Our Lady of The Magnificat),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5083&active1=A,2 MILLER RD Kinnelon NJ 07405,40.9749099,-74.3813811,NJ1415305
209,209,NJ1438310,OUR LADY OF THE MOUNTAIN,"Morris, Washington Twp",Our Lady of the Mountain (rectory & church),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6704&active1=A,2 EAST SPRINGTOWN RD Long Valley NJ 07853,40.7952901,-74.7974763,NJ1438310
210,210,NJ1615355,OUR LADY QUEEN OF PEACE/,"Passaic, West Milford Twp",Our Lady Queen of Peace (Church),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5829&active1=A,1911 UNION VALLEY RD Hewitt NJ 07421,41.15481399999999,-74.3542111,NJ1615355
211,211,NJ1615323,OUR LADY QUEEN OF PEACE SCHOOL,"Passaic, West Milford Twp",Our Lady Queen of Peace (School) ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5738&active1=A,1905 UNION VALLEY RD Hewitt NJ 07421,41.1552806,-74.3545318,NJ1615323
212,212,NJ1818320,OUR LITTLE SCHOOLHOUSE,"Somerset, Franklin Twp",Our Little Schoolhouse (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7948&active1=A,316 ELIZABETH AVE Franklin Twp NJ 08873,40.5484131,-74.53325989999999,NJ1818320
213,213,NJ1026308,OXFORD COMMUNICATION,"Hunterdon, West Amwell Twp.",Oxford Communications (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4183&active1=A,11 MUSIC MOUNTAIN BLVD Lambertville NJ 08530,40.3785763,-74.9348059,NJ1026308
214,214,NJ1922406,PAESANO PIZZA,"Sussex, Vernon Twp",Paesano Pizza *NEW*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9283&active1=A,316 RT 94 Vernon NJ 07462,41.1986919,-74.482259,NJ1922406
215,215,NJ1438349,PALMER PARK WATER SYSTEM,"Morris, Washington Twp",Palmer Park *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9495&active1=A,209 BARTLEY RD Long Valley NJ 07853,40.80225,-74.735889,NJ1438349
216,216,NJ1429001,PARSIPPANY-TROY HILLS WATER DEPARTMENT,"Morris, Parsippany Troy-Hills",Parsippany Water Dept. ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=565&active1=A,1001 PARSIPPANY BLVD Parsippany NJ 07054,40.8716365,-74.4206399,NJ1429001
217,217,NJ1436369,CASELLA'S DELI,"Morris, Roxbury",Paxos Realty - Casella's Deli/Roxbury Pizza,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6633&active1=A,139 RT 10 EAST Succasunna NJ 07876,40.8661903,-74.6382362,NJ1436369
218,218,NJ1436380,PAXOS REALITY 538 LLC,"Morris, Roxbury",Paxos Realty - Ocean Nails,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9029&active1=A,538 RT 10 W Ledgewood NJ 07852,40.877683,-74.65024439999999,NJ1436380
219,219,NJ1106405,PENNINGTON BP GAS STATION #94706,"Mercer, Hopewell Twp",Pennington BP (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9297&active1=A,266 RT 31 SOUTH Hopewell NJ 08534,40.3813851,-74.8138062,NJ1106405
220,220,NJ1106390,PENNINGTON MONTESSORI SCHOOL,"Mercer, Hopewell Twp",Pennington Montessori School (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4777&active1=A,4 TREE FARM RD Hopewell Twp NJ 08534,40.3361939,-74.7993959,NJ1106390
221,221,NJ1106398,,"Mercer, Hopewell Twp",Pennington Point West (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8823&active1=A,,,,
222,222,NJ1025306 ,THE PERRYVILLE INN,"Hunterdon, Union Twp.",Perryville Inn (Oink & Moo) (Marlboro),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4092&active1=A,167 PERRYVILLE RD Union Twp NJ 08827,40.6332181,-74.9700563,NJ1025306
223,223,NJ1216001,PERTH AMBOY WATER DEPARTMENT,"Middlesex, Perth Amboy City",Perth Amboy (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=305&active1=A,OLD WATER WORKS RD East Brunswick Twp NJ 08861,40.4282948,-74.3366612,NJ1216001
224,224,NJ1602309,PETRO MARKA,"Passaic, Clifton",Petro Marka (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6608&active1=A,299 RT 3 Clifton NJ 07011,40.8303967,-74.1395047,NJ1602309
225,225,NJ1017301,PHILLIPS BARBER HEALTH CENTER,"Hunterdon, Lambertville",Philips-Barber Family Health Center,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4159&active1=A,72 ALEXANDER AVE Lambertville NJ 08530,40.37587250000001,-74.942021,NJ1017301
226,226,NJ0811316,PIRAMAL GLASS USA LLC,"Gloucester, Monroe Twp",Piramal Glass (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3425&active1=A,918 E MALAGA RD Williamstown NJ 08094,39.6808312,-74.9495554,NJ0811316
227,227,NJ1922319,THE TRACKS DELI,"Sussex, Vernon Twp",Place By Tracks ,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7812&active1=A,65 VERNON CROSSING RD Vernon NJ 07462,41.206714,-74.4823048,NJ1922319
228,228,NJ1523326,PLUMSTED RETAIL CENTER C/O JESSE BELL,"Ocean, Plumstead Twp",Plumstead Retail Center (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9019&active1=A,400 RT 539 New Egypt NJ 08514,40.1032582,-74.50642309999999,NJ1523326
229,229,NJ1906001,HILLSIDE ESTATES AT FRANKLIN,"Sussex, Franklin Boro",Pospeich (WSM) Hillside Estates - Steve P schedules,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=659&active1=A,SKYVIEW DR Franklin NJ 07416,41.095759,-74.5779887,NJ1906001
230,230,NJ1911002,LAKE STOCKHOLM INC,"Sussex, Hardyston Twp",Pospeich (WSM) Lake Stockholm - Steve P schedules,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=691&active1=A,HOLLAND MOUNTAIN RD Hardyston Twp NJ 07460,41.072996,-74.5218014,NJ1911002
231,231,NJ1107315,PRINCETON CHILD DEVELOPMNT INS,"Mercer, Lawrence Twp",Princeton Child Development INS (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=4856&active1=A,300 COLD SOIL RD Lawrence Twp NJ 08540,40.3306651,-74.7284602,NJ1107315
232,232,NJ0436484,PRO BUILD OFFICE,"Camden, Winslow Twp",Pro Build Office (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=2473&active1=A,210 WILLIAMSTOWN RD Berlin NJ 08009,39.7509804,-74.9332888,NJ0436484
233,233,NJ0436353,PRO BUILD SHOP,"Camden, Winslow Twp",Pro Build Shop (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=2244&active1=A,210 WILLIAMSTOWN RD Winslow NJ 08009,39.7509804,-74.9332888,NJ0436353
234,234,NJ1924333,QUICK STOP DELI,"Sussex, Wantage",Quick Stop Deli,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=7049&active1=A,232 RT 23 NORTH Wantage Twp NJ 07419,41.1884754,-74.58665069999999,NJ1924333
235,235,NJ1905350 ,RAINBOWS OF LEARNING INC,"Sussex, Frankford Twp",Rainbows of Learning - McGowan,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8912&active1=A,118 RT 206 NORTH Frankford Twp NJ 07822,41.1279983,-74.7228705,NJ1905350
236,236,NJ0248001,RAMSEY WATER DEPT,"Bergen, Ramsey Boro",Ramsey (client drops off @ Agra),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=68&active1=A,WEST SIDE PLAZE DPW YARD Ramsey NJ 07446,41.062513,-74.1357407,NJ0248001
237,237,NJ0113302,R E A D PRESCHOOL,"Atlantic, Hammonton Town",READ Preschool/Camp (MARLBORO),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=1322&active1=A,400 SOUTH CHEW RD Hammonton NJ 08037,39.616112,-74.809544,NJ0113302
238,238,NJ1022374,HOLLAND BROOK SCHOOL,"Hunterdon, Readington Twp",Readington Holland Brook School (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3943&active1=A,52 READINGTON RD Whitehouse Station NJ 08889,40.5913401,-74.75400599999999,NJ1022374
239,239,NJ1022300,READINGTON MIDDLE SCHOOL,"Hunterdon, Readington Twp","Readington MS Well #1 (McGowan) Schedule with Wes Santo, wsanto@readington.k12.nj.us",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3633&active1=A,48 READINGTON RD Whitehouse Station NJ 08889,40.5898569,-74.7591261,NJ1022300
240,240,NJ1022379,READINGTON MIDDLE SCHOOL WELL #2,"Hunterdon, Readington Twp","Readington MS-Well #2 (McGowan) Schedule with Wes Santo, wsanto@readington.k12.nj.us",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8787&active1=A,48 READINGTON RD Whitehouse Station NJ 08870,40.5898569,-74.7591261,NJ1022379
241,241,NJ1022306 ,THREE BRIDGES SCHOOL,"Hunterdon, Readington Twp",Readington Three Bridges School (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3696&active1=A,480 MAIN ST Three Bridges NJ 08887,40.524316,-74.7954196,NJ1022306
242,242,NJ1021405,REAGENT CHEMICAL & RESEARCH,"Hunterdon, Raritan Twp","Reagent Chemical & Research, Inc. (Must notify Bob Dritschel before going)",https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3548&active1=A,115 RT 202/31 Raritan Twp NJ 08822,40.4661124,-74.8614498,NJ1021405
243,243,NJ1902320,REDEEMER LUTHERAN CHURCH,"Sussex, Andover Twp",Redeemer Lutheran Church (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=8103&active1=A,37 NEWTON SPARTA RD Andover Twp NJ 07860,41.0428868,-74.7351242,NJ1902320
244,244,NJ1415307,REFORMED CHURCH IN KINNELON,"Morris, Kinnelon Boro",Reformed Church in Kinnelon (McGowan),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=5085&active1=A,155 KINNELON RD Kinnelon NJ 07405,40.9905933,-74.3820684,NJ1415307
245,245,NJ1021429,LIBERTY FOOD MART,"Hunterdon, Raritan Twp",Ringoes Liberty Food Mart,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=3631&active1=A,118 RT 202/31 Raritan Twp NJ 08822,40.4667075,-74.8596452,NJ1021429
246,246,NJ1611371,STONETOWN BALLFIELD,"Passaic, Ringwood Boro",Ringwood - Stonetown Ballfield *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=9404&active1=A,MARY ROTH DR Ringwood NJ 07456,41.079493,-74.3084105,NJ1611371
247,247,NJ1611002,RINGWOOD WATER DEPARTMENT,"Passaic, Ringwood Boro",Ringwood Boro,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=505&active1=A,60 MARGARET KING AVE Ringwood NJ 07456,41.1294556,-74.2652038,NJ1611002
248,248,NJ1611326,RINGWOOD STATE PARK (COUNTRY,"Passaic, Ringwood Boro",Ringwood State Park - Country Store,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6769&active1=A,SLOATSBURG RD Ringwood NJ 07456,41.1261861,-74.2610585,NJ1611326
249,249,NJ1611306,RINGWOOD ST PARK-MAIN WE,"Passaic, Ringwood Boro",Ringwood State Park - Main Well @ Manor,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6688&active1=A,1304 SLOATSBURG RD Ringwood Boro NJ 07456,41.1389825,-74.25531,NJ1611306
250,250,NJ1611368,,"Passaic, Ringwood Boro",Ringwood State Park - Thunder Mountain (only open Wed-Sun),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6771&active1=A,,,,
251,251,NJ1611305,,"Passaic, Ringwood Boro",Ringwood State Park: Shepherd Lake Lodge *SEASONAL* - check status,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6687&active1=A,,,,
252,252,NJ1611325,,"Passaic, Ringwood Boro",Ringwood State Park: Shepherd Lake Upper *SEASONAL*,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6768&active1=A,,,,
253,253,NJ2113002,,"Warren, Knowlton Twp",Riverside Mobile Home Park,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=680&active1=A,,,,
254,254,NJ1438335,,"Morris, Washington Twp",Rock Spring Park (Wash Twp Senior) *SEASONAL* (Check Schedule),https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6787&active1=A,,,,
255,255,NJ1434001,,"Morris, Rockaway Boro",Rockaway Boro,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=573&active1=A,,,,
256,256,NJ1435318,,"Morris, Rockaway Twp",Rockaway Twp - DPW Garage,https://www9.state.nj.us/DEP_WaterWatch_public/JSP/Scheds.jsp?tinwsys=6240&active1=A,,,,
